sku,fecha,demanda
AR-AVC-4,2023-09-04,8
AR-AVC-4,2023-09-11,6
AR-AVC-4,2023-09-18,3
AR-AVC-4,2023-09-25,1
AR-AVC-4,2023-10-02,2
AR-AVC-4,2023-10-09,8
AR-AVC-4,2023-10-16,1
AR-AVC-4,2023-10-23,0
AR-AVC-4,2023-10-30,0
AR-AVC-4,2023-11-06,5
AR-AVC-4,2023-11-13,6
AR-AVC-4,2023-11-20,5
AR-AVC-4,2023-11-27,4
AR-AVC-4,2023-12-04,3
AR-AVC-4,2023-12-11,6
AR-AVC-4,2023-12-18,4
AR-AVC-4,2023-12-25,5
AR-AVC-4,2024-01-01,4
AR-AVC-4,2024-01-08,7
AR-AVC-4,2024-01-15,5
AR-AVC-4,2024-01-22,18
AR-AVC-4,2024-01-29,7
AR-AVC-4,2024-02-05,8
AR-AVC-4,2024-02-12,9
AR-AVC-4,2024-02-19,2
AR-AVC-4,2024-02-26,16
AR-AVC-4,2024-03-04,6
AR-AVC-4,2024-03-11,3
AR-AVC-4,2024-03-18,5
AR-AVC-4,2024-03-25,8
AR-AVC-4,2024-04-01,2
AR-AVC-4,2024-04-08,3
AR-AVC-4,2024-04-15,7
AR-AVC-4,2024-04-22,4
AR-AVC-4,2024-04-29,3
AR-AVC-4,2024-05-06,2
AR-AVC-4,2024-05-13,5
AR-AVC-4,2024-05-20,8
AR-AVC-4,2024-05-27,4
AR-AVC-4,2024-06-03,0
AR-AVC-4,2024-06-10,1
AR-AVC-4,2024-06-17,27
AR-AVC-4,2024-06-24,4
AR-AVC-4,2024-07-01,2
AR-AVC-4,2024-07-08,2
AR-AVC-4,2024-07-15,6
AR-AVC-4,2024-07-22,6
AR-AVC-4,2024-07-29,3
AR-AVC-4,2024-08-05,5
AR-AVC-4,2024-08-12,1
AR-AVC-4,2024-08-19,0
AR-AVC-4,2024-08-26,3
AR-AVC-4,2024-09-02,1
AR-AVC-4,2024-09-09,6
AR-AVC-4,2024-09-16,3
AR-AVC-4,2024-09-23,2
AR-AVC-4,2024-09-30,1
AR-AVC-4,2024-10-07,2
AR-AVC-4,2024-10-14,0
AR-AVC-4,2024-10-21,3
AR-AVC-4,2024-10-28,2
AR-AVC-4,2024-11-04,4
AR-AVC-4,2024-11-11,0
AR-AVC-4,2024-11-18,1
AR-AVC-4,2024-11-25,3
AR-AVC-4,2024-12-02,3
AR-AVC-4,2024-12-09,0
AR-AVC-4,2024-12-16,4
AR-AVC-4,2024-12-23,3
AR-AVC-4,2025-01-06,0
AR-AVC-4,2025-01-13,9
AR-AVC-4,2025-01-20,5
AR-AVC-4,2025-01-27,1
AR-AVC-4,2025-02-03,0
AR-AVC-4,2025-02-10,1
AR-AVC-4,2025-02-17,0
AR-AVC-4,2025-02-24,4
AR-AVC-4,2025-03-03,1
AR-AVC-4,2025-03-10,6
AR-AVC-4,2025-03-17,2
AR-AVC-4,2025-03-24,2
AR-AVC-4,2025-03-31,3
AR-AVC-4,2025-04-07,1
AR-AVC-4,2025-04-14,1
AR-AVC-4,2025-04-21,1
AR-AVC-4,2025-04-28,4
AR-AVC-4,2025-05-05,0
AR-AVC-5,2022-01-03,3
AR-AVC-5,2022-01-10,3
AR-AVC-5,2022-01-17,0
AR-AVC-5,2022-01-24,1
AR-AVC-5,2022-01-31,1
AR-AVC-5,2022-02-07,1
AR-AVC-5,2022-02-14,1
AR-AVC-5,2022-02-21,3
AR-AVC-5,2022-02-28,0
AR-AVC-5,2022-03-07,1
AR-AVC-5,2022-03-14,1
AR-AVC-5,2022-03-21,1
AR-AVC-5,2022-03-28,7
AR-AVC-5,2022-04-04,1
AR-AVC-5,2022-04-11,2
AR-AVC-5,2022-04-18,0
AR-AVC-5,2022-04-25,4
AR-AVC-5,2022-05-02,1
AR-AVC-5,2022-05-09,6
AR-AVC-5,2022-05-16,0
AR-AVC-5,2022-05-23,2
AR-AVC-5,2022-05-30,1
AR-AVC-5,2022-06-06,4
AR-AVC-5,2022-06-13,9
AR-AVC-5,2022-06-20,101
AR-AVC-5,2022-06-27,11
AR-AVC-5,2022-07-04,7
AR-AVC-5,2022-07-11,3
AR-AVC-5,2022-07-18,4
AR-AVC-5,2022-07-25,1
AR-AVC-5,2022-08-01,1
AR-AVC-5,2022-08-08,5
AR-AVC-5,2022-08-15,3
AR-AVC-5,2022-08-22,5
AR-AVC-5,2022-08-29,3
AR-AVC-5,2022-09-05,1
AR-AVC-5,2022-09-12,3
AR-AVC-5,2022-09-19,1
AR-AVC-5,2022-09-26,0
AR-AVC-5,2022-10-03,3
AR-AVC-5,2022-10-10,1
AR-AVC-5,2022-10-17,1
AR-AVC-5,2022-10-24,2
AR-AVC-5,2022-10-31,2
AR-AVC-5,2022-11-07,3
AR-AVC-5,2022-11-14,2
AR-AVC-5,2022-11-21,1
AR-AVC-5,2022-11-28,6
AR-AVC-5,2022-12-05,4
AR-AVC-5,2022-12-12,0
AR-AVC-5,2022-12-19,0
AR-AVC-5,2022-12-26,2
AR-AVC-5,2023-01-02,0
AR-AVC-5,2023-01-09,5
AR-AVC-5,2023-01-16,3
AR-AVC-5,2023-01-23,6
AR-AVC-5,2023-01-30,1
AR-AVC-5,2023-02-06,3
AR-AVC-5,2023-02-13,5
AR-AVC-5,2023-02-20,4
AR-AVC-5,2023-02-27,5
AR-AVC-5,2023-03-06,3
AR-AVC-5,2023-03-13,5
AR-AVC-5,2023-03-20,3
AR-AVC-5,2023-03-27,4
AR-AVC-5,2023-04-03,3
AR-AVC-5,2023-04-10,8
AR-AVC-5,2023-04-17,3
AR-AVC-5,2023-04-24,1
AR-AVC-5,2023-05-01,2
AR-AVC-5,2023-05-08,5
AR-AVC-5,2023-05-15,0
AR-AVC-5,2023-05-22,13
AR-AVC-5,2023-05-29,0
AR-AVC-5,2023-06-05,7
AR-AVC-5,2023-06-12,7
AR-AVC-5,2023-06-19,2
AR-AVC-5,2023-06-26,3
AR-AVC-5,2023-07-03,8
AR-AVC-5,2023-07-10,6
AR-AVC-5,2023-07-17,3
AR-AVC-5,2023-07-24,3
AR-AVC-5,2023-07-31,2
AR-AVC-5,2023-08-07,5
AR-AVC-5,2023-08-14,7
AR-AVC-5,2023-08-21,4
AR-AVC-5,2023-08-28,3
AR-AVC-5,2023-09-04,9
AR-AVC-5,2023-09-11,8
AR-AVC-5,2023-09-18,1
AR-AVC-5,2023-09-25,1
AR-AVC-5,2023-10-02,1
AR-AVC-5,2023-10-09,3
AR-AVC-5,2023-10-16,1
AR-AVC-5,2023-10-23,0
AR-AVC-5,2023-10-30,1
AR-AVC-5,2023-11-06,2
AR-AVC-5,2023-11-13,3
AR-AVC-5,2023-11-20,5
AR-AVC-5,2023-11-27,1
AR-AVC-5,2023-12-04,3
AR-AVC-5,2023-12-11,1
AR-AVC-5,2023-12-18,3
AR-AVC-5,2023-12-25,1
AR-AVC-5,2024-01-01,0
AR-AVC-5,2024-01-08,5
AR-AVC-5,2024-01-15,2
AR-AVC-5,2024-01-22,17
AR-AVC-5,2024-01-29,3
AR-AVC-5,2024-02-05,1
AR-AVC-5,2024-02-12,4
AR-AVC-5,2024-02-19,3
AR-AVC-5,2024-02-26,4
AR-AVC-5,2024-03-04,5
AR-AVC-5,2024-03-11,1
AR-AVC-5,2024-03-18,4
AR-AVC-5,2024-03-25,5
AR-AVC-5,2024-04-01,1
AR-AVC-5,2024-04-08,0
AR-AVC-5,2024-04-15,5
AR-AVC-5,2024-04-22,4
AR-AVC-5,2024-04-29,1
AR-AVC-5,2024-05-06,1
AR-AVC-5,2024-05-13,1
AR-AVC-5,2024-05-20,10
AR-AVC-5,2024-05-27,4
AR-AVC-5,2024-06-03,0
AR-AVC-5,2024-06-10,5
AR-AVC-5,2024-06-17,24
AR-AVC-5,2024-06-24,3
AR-AVC-5,2024-07-01,1
AR-AVC-5,2024-07-08,3
AR-AVC-5,2024-07-15,2
AR-AVC-5,2024-07-22,3
AR-AVC-5,2024-07-29,0
AR-AVC-5,2024-08-05,2
AR-AVC-5,2024-08-12,0
AR-AVC-5,2024-08-19,1
AR-AVC-5,2024-08-26,3
AR-AVC-5,2024-09-02,1
AR-AVC-5,2024-09-09,4
AR-AVC-5,2024-09-16,0
AR-AVC-5,2024-09-23,1
AR-AVC-5,2024-09-30,3
AR-AVC-5,2024-10-07,2
AR-AVC-5,2024-10-14,1
AR-AVC-5,2024-10-21,7
AR-AVC-5,2024-10-28,0
AR-AVC-5,2024-11-04,2
AR-AVC-5,2024-11-11,1
AR-AVC-5,2024-11-18,3
AR-AVC-5,2024-11-25,1
AR-AVC-5,2024-12-02,2
AR-AVC-5,2024-12-09,0
AR-AVC-5,2024-12-16,2
AR-AVC-5,2024-12-23,2
AR-AVC-5,2025-01-06,0
AR-AVC-5,2025-01-13,5
AR-AVC-5,2025-01-20,2
AR-AVC-5,2025-01-27,2
AR-AVC-5,2025-02-03,0
AR-AVC-5,2025-02-10,1
AR-AVC-5,2025-02-17,0
AR-AVC-5,2025-02-24,0
AR-AVC-5,2025-03-03,0
AR-AVC-5,2025-03-10,2
AR-AVC-5,2025-03-17,1
AR-AVC-5,2025-03-24,1
AR-AVC-5,2025-03-31,0
AR-AVC-5,2025-04-07,0
AR-AVC-5,2025-04-14,0
AR-AVC-5,2025-04-21,0
AR-AVC-5,2025-04-28,1
AR-AVC-5,2025-05-05,2
AC-SPD-2,2022-01-03,0
AC-SPD-2,2022-01-10,1
AC-SPD-2,2022-01-17,1
AC-SPD-2,2022-01-24,3
AC-SPD-2,2022-01-31,6
AC-SPD-2,2022-02-07,1
AC-SPD-2,2022-02-14,2
AC-SPD-2,2022-02-21,2
AC-SPD-2,2022-02-28,0
AC-SPD-2,2022-03-07,0
AC-SPD-2,2022-03-14,0
AC-SPD-2,2022-03-21,1
AC-SPD-2,2022-03-28,0
AC-SPD-2,2022-04-04,0
AC-SPD-2,2022-04-11,1
AC-SPD-2,2022-04-18,0
AC-SPD-2,2022-04-25,1
AC-SPD-2,2022-05-02,1
AC-SPD-2,2022-05-09,3
AC-SPD-2,2022-05-16,1
AC-SPD-2,2022-05-23,1
AC-SPD-2,2022-05-30,1
AC-SPD-2,2022-06-06,0
AC-SPD-2,2022-06-13,0
AC-SPD-2,2022-06-20,1
AC-SPD-2,2022-06-27,7
AC-SPD-2,2022-07-04,2
AC-SPD-2,2022-07-11,2
AC-SPD-2,2022-07-18,3
AC-SPD-2,2022-07-25,2
AC-SPD-2,2022-08-01,2
AC-SPD-2,2022-08-08,3
AC-SPD-2,2022-08-15,4
AC-SPD-2,2022-08-22,1
AC-SPD-2,2022-08-29,5
AC-SPD-2,2022-09-05,1
AC-SPD-2,2022-09-12,1
AC-SPD-2,2022-09-19,1
AC-SPD-2,2022-09-26,1
AC-SPD-2,2022-10-03,2
AC-SPD-2,2022-10-10,1
AC-SPD-2,2022-10-17,0
AC-SPD-2,2022-10-24,0
AC-SPD-2,2022-10-31,0
AC-SPD-2,2022-11-07,3
AC-SPD-2,2022-11-14,0
AC-SPD-2,2022-11-21,4
AC-SPD-2,2022-11-28,1
AC-SPD-2,2022-12-05,0
AC-SPD-2,2022-12-12,1
AC-SPD-2,2022-12-19,2
AC-SPD-2,2022-12-26,0
AC-SPD-2,2023-01-02,1
AC-SPD-2,2023-01-09,2
AC-SPD-2,2023-01-16,1
AC-SPD-2,2023-01-23,3
AC-SPD-2,2023-01-30,4
AC-SPD-2,2023-02-06,0
AC-SPD-2,2023-02-13,0
AC-SPD-2,2023-02-20,0
AC-SPD-2,2023-02-27,5
AC-SPD-2,2023-03-06,0
AC-SPD-2,2023-03-13,17
AC-SPD-2,2023-03-20,1
AC-SPD-2,2023-03-27,0
AC-SPD-2,2023-04-03,3
AC-SPD-2,2023-04-10,0
AC-SPD-2,2023-04-17,2
AC-SPD-2,2023-04-24,4
AC-SPD-2,2023-05-01,0
AC-SPD-2,2023-05-08,2
AC-SPD-2,2023-05-15,0
AC-SPD-2,2023-05-22,1
AC-SPD-2,2023-05-29,5
AC-SPD-2,2023-06-05,0
AC-SPD-2,2023-06-12,2
AC-SPD-2,2023-06-19,4
AC-SPD-2,2023-06-26,2
AC-SPD-2,2023-07-03,4
AC-SPD-2,2023-07-10,3
AC-SPD-2,2023-07-17,2
AC-SPD-2,2023-07-24,1
AC-SPD-2,2023-07-31,0
AC-SPD-2,2023-08-07,0
AC-SPD-2,2023-08-14,7
AC-SPD-2,2023-08-21,2
AC-SPD-2,2023-08-28,1
AC-SPD-2,2023-09-04,0
AC-SPD-2,2023-09-11,2
AC-SPD-2,2023-09-18,11
AC-SPD-2,2023-09-25,3
AC-SPD-2,2023-10-02,1
AC-SPD-2,2023-10-09,2
AC-SPD-2,2023-10-16,0
AC-SPD-2,2023-10-23,0
AC-SPD-2,2023-10-30,0
AC-SPD-2,2023-11-06,1
AC-SPD-2,2023-11-13,3
AC-SPD-2,2023-11-20,0
AC-SPD-2,2023-11-27,2
AC-SPD-2,2023-12-04,1
AC-SPD-2,2023-12-11,3
AC-SPD-2,2023-12-18,5
AC-SPD-2,2023-12-25,0
AC-SPD-2,2024-01-01,0
AC-SPD-2,2024-01-08,1
AC-SPD-2,2024-01-15,2
AC-SPD-2,2024-01-22,2
AC-SPD-2,2024-01-29,7
AC-SPD-2,2024-02-05,0
AC-SPD-2,2024-02-12,3
AC-SPD-2,2024-02-19,1
AC-SPD-2,2024-02-26,0
AC-SPD-2,2024-03-04,4
AC-SPD-2,2024-03-11,0
AC-SPD-2,2024-03-18,1
AC-SPD-2,2024-03-25,3
AC-SPD-2,2024-04-01,0
AC-SPD-2,2024-04-08,1
AC-SPD-2,2024-04-15,2
AC-SPD-2,2024-04-22,2
AC-SPD-2,2024-04-29,1
AC-SPD-2,2024-05-06,5
AC-SPD-2,2024-05-13,0
AC-SPD-2,2024-05-20,3
AC-SPD-2,2024-05-27,2
AC-SPD-2,2024-06-03,1
AC-SPD-2,2024-06-10,1
AC-SPD-2,2024-06-17,1
AC-SPD-2,2024-06-24,5
AC-SPD-2,2024-07-01,3
AC-SPD-2,2024-07-08,0
AC-SPD-2,2024-07-15,3
AC-SPD-2,2024-07-22,5
AC-SPD-2,2024-07-29,1
AC-SPD-2,2024-08-05,3
AC-SPD-2,2024-08-12,4
AC-SPD-2,2024-08-19,2
AC-SPD-2,2024-08-26,6
AC-SPD-2,2024-09-02,3
AC-SPD-2,2024-09-09,5
AC-SPD-2,2024-09-16,4
AC-SPD-2,2024-09-23,0
AC-SPD-2,2024-09-30,0
AC-SPD-2,2024-10-07,0
AC-SPD-2,2024-10-14,0
AC-SPD-2,2024-10-21,3
AC-SPD-2,2024-10-28,4
AC-SPD-2,2024-11-04,0
AC-SPD-2,2024-11-11,3
AC-SPD-2,2024-11-18,3
AC-SPD-2,2024-11-25,5
AC-SPD-2,2024-12-02,1
AC-SPD-2,2024-12-09,2
AC-SPD-2,2024-12-16,0
AC-SPD-2,2024-12-23,1
AC-SPD-2,2025-01-06,1
AC-SPD-2,2025-01-13,1
AC-SPD-2,2025-01-20,2
AC-SPD-2,2025-01-27,3
AC-SPD-2,2025-02-03,1
AC-SPD-2,2025-02-10,1
AC-SPD-2,2025-02-17,4
AC-SPD-2,2025-02-24,0
AC-SPD-2,2025-03-03,5
AC-SPD-2,2025-03-10,4
AC-SPD-2,2025-03-17,1
AC-SPD-2,2025-03-24,0
AC-SPD-2,2025-03-31,1
AC-SPD-2,2025-04-07,1
AC-SPD-2,2025-04-14,4
AC-SPD-2,2025-04-21,0
AC-SPD-2,2025-04-28,1
AC-SPD-2,2025-05-05,0
AC-SPD-4,2022-01-03,3
AC-SPD-4,2022-01-10,2
AC-SPD-4,2022-01-17,1
AC-SPD-4,2022-01-24,3
AC-SPD-4,2022-01-31,3
AC-SPD-4,2022-02-07,1
AC-SPD-4,2022-02-14,0
AC-SPD-4,2022-02-21,0
AC-SPD-4,2022-02-28,0
AC-SPD-4,2022-03-07,0
AC-SPD-4,2022-03-14,0
AC-SPD-4,2022-03-21,0
AC-SPD-4,2022-03-28,0
AC-SPD-4,2022-04-04,0
AC-SPD-4,2022-04-11,4
AC-SPD-4,2022-04-18,0
AC-SPD-4,2022-04-25,0
AC-SPD-4,2022-05-02,0
AC-SPD-4,2022-05-09,2
AC-SPD-4,2022-05-16,2
AC-SPD-4,2022-05-23,0
AC-SPD-4,2022-05-30,1
AC-SPD-4,2022-06-06,1
AC-SPD-4,2022-06-13,0
AC-SPD-4,2022-06-20,2
AC-SPD-4,2022-06-27,3
AC-SPD-4,2022-07-04,1
AC-SPD-4,2022-07-11,0
AC-SPD-4,2022-07-18,1
AC-SPD-4,2022-07-25,0
AC-SPD-4,2022-08-01,0
AC-SPD-4,2022-08-08,4
AC-SPD-4,2022-08-15,5
AC-SPD-4,2022-08-22,0
AC-SPD-4,2022-08-29,1
AC-SPD-4,2022-09-05,0
AC-SPD-4,2022-09-12,0
AC-SPD-4,2022-09-19,0
AC-SPD-4,2022-09-26,0
AC-SPD-4,2022-10-03,2
AC-SPD-4,2022-10-10,0
AC-SPD-4,2022-10-17,0
AC-SPD-4,2022-10-24,1
AC-SPD-4,2022-10-31,0
AC-SPD-4,2022-11-07,1
AC-SPD-4,2022-11-14,0
AC-SPD-4,2022-11-21,0
AC-SPD-4,2022-11-28,0
AC-SPD-4,2022-12-05,0
AC-SPD-4,2022-12-12,0
AC-SPD-4,2022-12-19,1
AC-SPD-4,2022-12-26,0
AC-SPD-4,2023-01-02,0
AC-SPD-4,2023-01-09,4
AC-SPD-4,2023-01-16,2
AC-SPD-4,2023-01-23,2
AC-SPD-4,2023-01-30,1
AC-SPD-4,2023-02-06,1
AC-SPD-4,2023-02-13,0
AC-SPD-4,2023-02-20,0
AC-SPD-4,2023-02-27,2
AC-SPD-4,2023-03-06,0
AC-SPD-4,2023-03-13,0
AC-SPD-4,2023-03-20,0
AC-SPD-4,2023-03-27,0
AC-SPD-4,2023-04-03,1
AC-SPD-4,2023-04-10,0
AC-SPD-4,2023-04-17,2
AC-SPD-4,2023-04-24,0
AC-SPD-4,2023-05-01,0
AC-SPD-4,2023-05-08,2
AC-SPD-4,2023-05-15,0
AC-SPD-4,2023-05-22,0
AC-SPD-4,2023-05-29,0
AC-SPD-4,2023-06-05,0
AC-SPD-4,2023-06-12,0
AC-SPD-4,2023-06-19,3
AC-SPD-4,2023-06-26,0
AC-SPD-4,2023-07-03,3
AC-SPD-4,2023-07-10,1
AC-SPD-4,2023-07-17,0
AC-SPD-4,2023-07-24,0
AC-SPD-4,2023-07-31,0
AC-SPD-4,2023-08-07,0
AC-SPD-4,2023-08-14,4
AC-SPD-4,2023-08-21,0
AC-SPD-4,2023-08-28,1
AC-SPD-4,2023-09-04,1
AC-SPD-4,2023-09-11,1
AC-SPD-4,2023-09-18,6
AC-SPD-4,2023-09-25,0
AC-SPD-4,2023-10-02,0
AC-SPD-4,2023-10-09,0
AC-SPD-4,2023-10-16,1
AC-SPD-4,2023-10-23,0
AC-SPD-4,2023-10-30,1
AC-SPD-4,2023-11-06,4
AC-SPD-4,2023-11-13,4
AC-SPD-4,2023-11-20,1
AC-SPD-4,2023-11-27,3
AC-SPD-4,2023-12-04,0
AC-SPD-4,2023-12-11,0
AC-SPD-4,2023-12-18,4
AC-SPD-4,2023-12-25,1
AC-SPD-4,2024-01-01,0
AC-SPD-4,2024-01-08,1
AC-SPD-4,2024-01-15,2
AC-SPD-4,2024-01-22,0
AC-SPD-4,2024-01-29,4
AC-SPD-4,2024-02-05,0
AC-SPD-4,2024-02-12,2
AC-SPD-4,2024-02-19,0
AC-SPD-4,2024-02-26,2
AC-SPD-4,2024-03-04,1
AC-SPD-4,2024-03-11,0
AC-SPD-4,2024-03-18,2
AC-SPD-4,2024-03-25,1
AC-SPD-4,2024-04-01,1
AC-SPD-4,2024-04-08,0
AC-SPD-4,2024-04-15,1
AC-SPD-4,2024-04-22,1
AC-SPD-4,2024-04-29,0
AC-SPD-4,2024-05-06,2
AC-SPD-4,2024-05-13,0
AC-SPD-4,2024-05-20,4
AC-SPD-4,2024-05-27,0
AC-SPD-4,2024-06-03,3
AC-SPD-4,2024-06-10,3
AC-SPD-4,2024-06-17,0
AC-SPD-4,2024-06-24,2
AC-SPD-4,2024-07-01,0
AC-SPD-4,2024-07-08,2
AC-SPD-4,2024-07-15,1
AC-SPD-4,2024-07-22,3
AC-SPD-4,2024-07-29,2
AC-SPD-4,2024-08-05,4
AC-SPD-4,2024-08-12,2
AC-SPD-4,2024-08-19,0
AC-SPD-4,2024-08-26,0
AC-SPD-4,2024-09-02,3
AC-SPD-4,2024-09-09,4
AC-SPD-4,2024-09-16,0
AC-SPD-4,2024-09-23,0
AC-SPD-4,2024-09-30,0
AC-SPD-4,2024-10-07,2
AC-SPD-4,2024-10-14,0
AC-SPD-4,2024-10-21,2
AC-SPD-4,2024-10-28,1
AC-SPD-4,2024-11-04,10
AC-SPD-4,2024-11-11,0
AC-SPD-4,2024-11-18,0
AC-SPD-4,2024-11-25,1
AC-SPD-4,2024-12-02,5
AC-SPD-4,2024-12-09,1
AC-SPD-4,2024-12-16,0
AC-SPD-4,2024-12-23,0
AC-SPD-4,2025-01-06,0
AC-SPD-4,2025-01-13,0
AC-SPD-4,2025-01-20,0
AC-SPD-4,2025-01-27,3
AC-SPD-4,2025-02-03,1
AC-SPD-4,2025-02-10,1
AC-SPD-4,2025-02-17,1
AC-SPD-4,2025-02-24,0
AC-SPD-4,2025-03-03,0
AC-SPD-4,2025-03-10,1
AC-SPD-4,2025-03-17,0
AC-SPD-4,2025-03-24,0
AC-SPD-4,2025-03-31,0
AC-SPD-4,2025-04-07,5
AC-SPD-4,2025-04-14,1
AC-SPD-4,2025-04-21,1
AC-SPD-4,2025-04-28,1
AC-SPD-4,2025-05-05,1
AC-CMO-2,2022-01-03,1
AC-CMO-2,2022-01-10,2
AC-CMO-2,2022-01-17,1
AC-CMO-2,2022-01-24,8
AC-CMO-2,2022-01-31,1
AC-CMO-2,2022-02-07,0
AC-CMO-2,2022-02-14,0
AC-CMO-2,2022-02-21,0
AC-CMO-2,2022-02-28,1
AC-CMO-2,2022-03-07,1
AC-CMO-2,2022-03-14,0
AC-CMO-2,2022-03-21,4
AC-CMO-2,2022-03-28,0
AC-CMO-2,2022-04-04,0
AC-CMO-2,2022-04-11,0
AC-CMO-2,2022-04-18,0
AC-CMO-2,2022-04-25,2
AC-CMO-2,2022-05-02,5
AC-CMO-2,2022-05-09,0
AC-CMO-2,2022-05-16,1
AC-CMO-2,2022-05-23,0
AC-CMO-2,2022-05-30,1
AC-CMO-2,2022-06-06,0
AC-CMO-2,2022-06-13,0
AC-CMO-2,2022-06-20,0
AC-CMO-2,2022-06-27,0
AC-CMO-2,2022-07-04,1
AC-CMO-2,2022-07-11,6
AC-CMO-2,2022-07-18,1
AC-CMO-2,2022-07-25,0
AC-CMO-2,2022-08-01,0
AC-CMO-2,2022-08-08,1
AC-CMO-2,2022-08-15,0
AC-CMO-2,2022-08-22,2
AC-CMO-2,2022-08-29,2
AC-CMO-2,2022-09-05,6
AC-CMO-2,2022-09-12,0
AC-CMO-2,2022-09-19,1
AC-CMO-2,2022-09-26,1
AC-CMO-2,2022-10-03,1
AC-CMO-2,2022-10-10,1
AC-CMO-2,2022-10-17,0
AC-CMO-2,2022-10-24,0
AC-CMO-2,2022-10-31,0
AC-CMO-2,2022-11-07,0
AC-CMO-2,2022-11-14,0
AC-CMO-2,2022-11-21,0
AC-CMO-2,2022-11-28,3
AC-CMO-2,2022-12-05,0
AC-CMO-2,2022-12-12,0
AC-CMO-2,2022-12-19,0
AC-CMO-2,2022-12-26,1
AC-CMO-2,2023-01-02,0
AC-CMO-2,2023-01-09,0
AC-CMO-2,2023-01-16,0
AC-CMO-2,2023-01-23,0
AC-CMO-2,2023-01-30,0
AC-CMO-2,2023-02-06,0
AC-CMO-2,2023-02-13,1
AC-CMO-2,2023-02-20,0
AC-CMO-2,2023-02-27,2
AC-CMO-2,2023-03-06,1
AC-CMO-2,2023-03-13,1
AC-CMO-2,2023-03-20,0
AC-CMO-2,2023-03-27,0
AC-CMO-2,2023-04-03,0
AC-CMO-2,2023-04-10,0
AC-CMO-2,2023-04-17,1
AC-CMO-2,2023-04-24,1
AC-CMO-2,2023-05-01,0
AC-CMO-2,2023-05-08,1
AC-CMO-2,2023-05-15,0
AC-CMO-2,2023-05-22,1
AC-CMO-2,2023-05-29,0
AC-CMO-2,2023-06-05,0
AC-CMO-2,2023-06-12,0
AC-CMO-2,2023-06-19,3
AC-CMO-2,2023-06-26,2
AC-CMO-2,2023-07-03,2
AC-CMO-2,2023-07-10,2
AC-CMO-2,2023-07-17,2
AC-CMO-2,2023-07-24,0
AC-CMO-2,2023-07-31,0
AC-CMO-2,2023-08-07,0
AC-CMO-2,2023-08-14,2
AC-CMO-2,2023-08-21,0
AC-CMO-2,2023-08-28,1
AC-CMO-2,2023-09-04,0
AC-CMO-2,2023-09-11,0
AC-CMO-2,2023-09-18,3
AC-CMO-2,2023-09-25,0
AC-CMO-2,2023-10-02,0
AC-CMO-2,2023-10-09,1
AC-CMO-2,2023-10-16,0
AC-CMO-2,2023-10-23,0
AC-CMO-2,2023-10-30,0
AC-CMO-2,2023-11-06,0
AC-CMO-2,2023-11-13,2
AC-CMO-2,2023-11-20,1
AC-CMO-2,2023-11-27,1
AC-CMO-2,2023-12-04,0
AC-CMO-2,2023-12-11,2
AC-CMO-2,2023-12-18,4
AC-CMO-2,2023-12-25,1
AC-CMO-2,2024-01-01,0
AC-CMO-2,2024-01-08,1
AC-CMO-2,2024-01-15,0
AC-CMO-2,2024-01-22,0
AC-CMO-2,2024-01-29,5
AC-CMO-2,2024-02-05,1
AC-CMO-2,2024-02-12,2
AC-CMO-2,2024-02-19,0
AC-CMO-2,2024-02-26,0
AC-CMO-2,2024-03-04,0
AC-CMO-2,2024-03-11,4
AC-CMO-2,2024-03-18,0
AC-CMO-2,2024-03-25,0
AC-CMO-2,2024-04-01,2
AC-CMO-2,2024-04-08,0
AC-CMO-2,2024-04-15,2
AC-CMO-2,2024-04-22,0
AC-CMO-2,2024-04-29,0
AC-CMO-2,2024-05-06,0
AC-CMO-2,2024-05-13,0
AC-CMO-2,2024-05-20,0
AC-CMO-2,2024-05-27,0
AC-CMO-2,2024-06-03,0
AC-CMO-2,2024-06-10,0
AC-CMO-2,2024-06-17,0
AC-CMO-2,2024-06-24,4
AC-CMO-2,2024-07-01,2
AC-CMO-2,2024-07-08,0
AC-CMO-2,2024-07-15,1
AC-CMO-2,2024-07-22,1
AC-CMO-2,2024-07-29,0
AC-CMO-2,2024-08-05,2
AC-CMO-2,2024-08-12,0
AC-CMO-2,2024-08-19,4
AC-CMO-2,2024-08-26,1
AC-CMO-2,2024-09-02,2
AC-CMO-2,2024-09-09,1
AC-CMO-2,2024-09-16,1
AC-CMO-2,2024-09-23,0
AC-CMO-2,2024-09-30,1
AC-CMO-2,2024-10-07,0
AC-CMO-2,2024-10-14,1
AC-CMO-2,2024-10-21,0
AC-CMO-2,2024-10-28,0
AC-CMO-2,2024-11-04,0
AC-CMO-2,2024-11-11,1
AC-CMO-2,2024-11-18,1
AC-CMO-2,2024-11-25,3
AC-CMO-2,2024-12-02,2
AC-CMO-2,2024-12-09,1
AC-CMO-2,2024-12-16,1
AC-CMO-2,2024-12-23,0
AC-CMO-2,2025-01-06,1
AC-CMO-2,2025-01-13,0
AC-CMO-2,2025-01-20,3
AC-CMO-2,2025-01-27,1
AC-CMO-2,2025-02-03,0
AC-CMO-2,2025-02-10,0
AC-CMO-2,2025-02-17,0
AC-CMO-2,2025-02-24,0
AC-CMO-2,2025-03-03,3
AC-CMO-2,2025-03-10,0
AC-CMO-2,2025-03-17,0
AC-CMO-2,2025-03-24,0
